latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
14.98958,102.569,346.1,0.48,0.4,2024-08-04,0610,N,VIIRS,n,2.0NRT,296.23,9.21,D
12.30896,99.79041,325.03,0.52,0.5,2024-08-04,0610,N,VIIRS,n,2.0NRT,285.36,2.81,D
13.05644,101.07435,296.81,0.4,0.37,2024-08-04,1843,N,VIIRS,n,2.0NRT,263.65,1.24,N
17.38613,104.80885,334.89,0.41,0.45,2024-08-05,0553,N,VIIRS,n,2.0NRT,295.13,1.24,D
14.6496,101.03872,310.94,0.47,0.47,2024-08-05,1824,N,VIIRS,n,2.0NRT,286.9,2.28,N
15.88693,105.18248,307.14,0.43,0.38,2024-08-05,1824,N,VIIRS,n,2.0NRT,286.32,0.65,N
14.67146,100.80212,312.14,0.48,0.48,2024-08-05,1824,N,VIIRS,n,2.0NRT,287.26,3.65,N
14.63121,101.07697,316.51,0.46,0.47,2024-08-05,1824,N,VIIRS,n,2.0NRT,286.77,1.92,N
14.62841,101.09837,307.02,0.46,0.47,2024-08-05,1824,N,VIIRS,n,2.0NRT,287.74,1.15,N
17.1643,102.71085,304.29,0.4,0.44,2024-08-05,1824,N,VIIRS,n,2.0NRT,285.63,1.32,N
14.6896,101.45026,305.75,0.44,0.46,2024-08-05,1824,N,VIIRS,n,2.0NRT,288.09,0.99,N
8.17312,99.98057,341.2,0.62,0.54,2024-08-06,0712,N,VIIRS,n,2.0NRT,292.33,9.66,D
15.15038,100.86551,329.56,0.44,0.62,2024-08-06,0714,N,VIIRS,n,2.0NRT,286.73,2.53,D
15.06083,100.01721,354.07,0.38,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,283.84,7.71,D
15.16619,100.79265,345.36,0.43,0.62,2024-08-06,0714,N,VIIRS,n,2.0NRT,286.8,4.53,D
15.10285,100.04572,337.77,0.39,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,286.03,3.5,D
15.1234,100.18195,332.84,0.39,0.6,2024-08-06,0714,N,VIIRS,n,2.0NRT,286.85,3.48,D
15.33258,100.16039,351.08,0.4,0.6,2024-08-06,0714,N,VIIRS,n,2.0NRT,287.03,5.58,D
15.98817,100.30047,337.55,0.41,0.61,2024-08-06,0714,N,VIIRS,n,2.0NRT,287.61,5.43,D
16.07569,100.36691,328.74,0.42,0.61,2024-08-06,0714,N,VIIRS,n,2.0NRT,286.93,3.39,D
16.07525,100.36293,338.31,0.42,0.61,2024-08-06,0714,N,VIIRS,n,2.0NRT,287.01,3.39,D
16.07807,100.36637,330.1,0.42,0.61,2024-08-06,0714,N,VIIRS,n,2.0NRT,286.79,4.06,D
16.07765,100.36239,338.54,0.42,0.61,2024-08-06,0714,N,VIIRS,n,2.0NRT,286.78,4.06,D
15.24105,100.23682,336.14,0.4,0.6,2024-08-06,0714,N,VIIRS,n,2.0NRT,286,5.55,D
14.07778,100.20377,329.6,0.38,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,287.79,2.57,D
14.09934,100.15015,330.17,0.38,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,287.39,4.41,D
14.10317,100.08823,332.54,0.38,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,288.5,2.64,D
14.22706,100.14043,336.23,0.38,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,288.29,7.19,D
14.22666,100.13683,352.61,0.38,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,287.52,7.93,D
14.37235,100.29031,334.76,0.39,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,287.91,2.67,D
14.37191,100.28966,334.99,0.39,0.6,2024-08-06,0714,N,VIIRS,n,2.0NRT,287.97,2.79,D
14.80172,100.09299,334.03,0.39,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,287.98,2.95,D
14.9719,100.02431,334.99,0.38,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,287.72,3.25,D
14.97277,100.02514,332.05,0.38,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,287.57,2.84,D
15.06092,100.01878,344.91,0.38,0.59,2024-08-06,0714,N,VIIRS,n,2.0NRT,283.69,6.16,D
6.69197,100.29792,333.61,0.47,0.4,2024-08-07,0652,N,VIIRS,n,2.0NRT,292.75,4.65,D
6.69157,100.29436,333.65,0.47,0.4,2024-08-07,0652,N,VIIRS,n,2.0NRT,294.53,4.61,D
14.18623,100.14308,342.27,0.56,0.43,2024-08-07,0654,N,VIIRS,n,2.0NRT,283.55,16.04,D
14.40432,100.38232,349.23,0.39,0.44,2024-08-07,0654,N,VIIRS,n,2.0NRT,280.7,5.81,D
14.838,100.1963,329.87,0.38,0.44,2024-08-07,0654,N,VIIRS,n,2.0NRT,279.83,2.84,D
15.22947,100.25211,335.01,0.39,0.44,2024-08-07,0654,N,VIIRS,n,2.0NRT,288.24,2.73,D
15.80447,99.68792,347.27,0.55,0.43,2024-08-07,0654,N,VIIRS,n,2.0NRT,292.23,10.2,D
15.90416,100.20376,331.39,0.4,0.44,2024-08-07,0654,N,VIIRS,n,2.0NRT,282.67,2.7,D
16.39593,104.18098,337.24,0.36,0.58,2024-08-07,0654,N,VIIRS,n,2.0NRT,289.97,4.05,D
15.93209,100.19968,330.3,0.4,0.44,2024-08-07,0654,N,VIIRS,n,2.0NRT,286.51,3.66,D
15.9276,99.84003,333.21,0.57,0.43,2024-08-07,0654,N,VIIRS,n,2.0NRT,291.66,8.11,D
16.00886,100.08744,334.77,0.39,0.44,2024-08-07,0654,N,VIIRS,n,2.0NRT,290.83,2.43,D
16.08001,100.36113,341.21,0.41,0.45,2024-08-07,0657,N,VIIRS,n,2.0NRT,289.99,5.65,D
16.07732,100.37322,347.68,0.41,0.45,2024-08-07,0657,N,VIIRS,n,2.0NRT,290.92,6.81,D
16.0929,100.3633,342.11,0.41,0.45,2024-08-07,0657,N,VIIRS,n,2.0NRT,288.27,3.12,D
16.06444,100.07254,340.22,0.39,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,290.22,4.07,D
16.09353,100.17052,331.26,0.4,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,291.27,2.34,D
16.10119,100.03765,343.51,0.39,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,293.35,6.51,D
16.19274,100.30316,330.57,0.41,0.45,2024-08-07,0657,N,VIIRS,n,2.0NRT,293.86,2.92,D
16.18271,100.22337,330.63,0.4,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,292.5,2.2,D
16.14979,99.7728,331.92,0.57,0.43,2024-08-07,0657,N,VIIRS,n,2.0NRT,293.9,4.52,D
16.20896,100.00774,340.22,0.39,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,292.74,5.14,D
16.20848,100.00408,343.77,0.39,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,293.41,4.65,D
16.20037,99.87953,342.04,0.38,0.43,2024-08-07,0657,N,VIIRS,n,2.0NRT,293.13,3.6,D
16.20567,99.85777,333.34,0.57,0.43,2024-08-07,0657,N,VIIRS,n,2.0NRT,293.82,2.94,D
16.28587,100.25901,332.62,0.4,0.45,2024-08-07,0657,N,VIIRS,n,2.0NRT,292.44,2.4,D
16.30536,100.01999,337.78,0.39,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,293.62,2.24,D
16.32556,99.95377,333.49,0.39,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,293.57,3.25,D
16.54457,100.14742,336.84,0.4,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,290.96,2.42,D
16.97417,99.98933,333.9,0.4,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,290.1,1.89,D
17.04202,100.03751,337.39,0.4,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,292.35,4.6,D
17.1022,100.06374,335.51,0.4,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,290.43,2.22,D
17.10631,100.06319,331.68,0.4,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,290.49,2.22,D
17.29076,100.01109,334.16,0.4,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,292.26,3.34,D
17.33232,99.79104,334,0.39,0.44,2024-08-07,0657,N,VIIRS,n,2.0NRT,292.3,3.03,D
14.64704,101.03881,301.06,0.37,0.58,2024-08-07,1928,N,VIIRS,n,2.0NRT,272.54,1.05,N
14.63446,101.07405,305.55,0.37,0.58,2024-08-07,1928,N,VIIRS,n,2.0NRT,283.63,1.5,N
13.77819,102.43663,341.79,0.42,0.38,2024-08-08,0635,N,VIIRS,n,2.0NRT,297.07,4.42,D
13.78223,102.44002,349.92,0.42,0.38,2024-08-08,0635,N,VIIRS,n,2.0NRT,297.67,4.42,D
13.78167,102.43611,348.08,0.42,0.38,2024-08-08,0635,N,VIIRS,n,2.0NRT,297.04,4.42,D
13.78514,102.43559,339.57,0.42,0.38,2024-08-08,0635,N,VIIRS,n,2.0NRT,296.45,3.53,D
13.78804,102.43117,337.8,0.42,0.38,2024-08-08,0635,N,VIIRS,n,2.0NRT,297.98,3.51,D
13.78748,102.42726,336.86,0.42,0.38,2024-08-08,0635,N,VIIRS,n,2.0NRT,298.65,3.51,D
13.78691,102.42336,336.49,0.42,0.38,2024-08-08,0635,N,VIIRS,n,2.0NRT,297.24,4.72,D
13.78482,102.42348,335.81,0.42,0.38,2024-08-08,0635,N,VIIRS,n,2.0NRT,295.94,4.48,D
13.78939,102.43077,337,0.42,0.38,2024-08-08,0635,N,VIIRS,n,2.0NRT,296.77,7.14,D
14.01231,100.31718,332.1,0.38,0.36,2024-08-08,0635,N,VIIRS,n,2.0NRT,300.57,3.91,D
14.0912,100.48241,345.51,0.39,0.36,2024-08-08,0635,N,VIIRS,n,2.0NRT,294.86,4.97,D
14.1229,100.44464,336.4,0.38,0.36,2024-08-08,0635,N,VIIRS,n,2.0NRT,295.86,4.13,D
15.42251,101.69796,342.07,0.41,0.37,2024-08-08,0635,N,VIIRS,n,2.0NRT,297.71,2.99,D
16.13297,104.46333,334.43,0.56,0.43,2024-08-08,0635,N,VIIRS,n,2.0NRT,295.11,7.79,D
16.07007,102.65107,346.88,0.45,0.39,2024-08-08,0635,N,VIIRS,n,2.0NRT,296.08,7.04,D
17.70059,100.19421,339.71,0.39,0.36,2024-08-08,0635,N,VIIRS,n,2.0NRT,294.38,2.54,D
17.99203,101.03488,332.75,0.41,0.37,2024-08-08,0635,N,VIIRS,n,2.0NRT,295.97,2.8,D
14.64726,101.03721,306.46,0.55,0.43,2024-08-08,1908,N,VIIRS,n,2.0NRT,291.06,2.89,N
14.67649,100.84982,309.19,0.54,0.42,2024-08-08,1908,N,VIIRS,n,2.0NRT,291.16,2.38,N
14.63228,101.0759,315.76,0.56,0.43,2024-08-08,1908,N,VIIRS,n,2.0NRT,291.87,3.3,N
14.67282,100.80318,307.01,0.54,0.42,2024-08-08,1908,N,VIIRS,n,2.0NRT,291.72,2.83,N
7.33498,100.48882,337.45,0.44,0.46,2024-08-09,0614,N,VIIRS,n,2.0NRT,293.76,3.46,D
7.42639,100.41682,336.63,0.45,0.47,2024-08-09,0614,N,VIIRS,n,2.0NRT,292.77,3.59,D
11.18745,99.45573,326.55,0.45,0.47,2024-08-09,0616,N,VIIRS,n,2.0NRT,292.95,4.07,D
14.0036,99.06107,348.02,0.43,0.46,2024-08-09,0616,N,VIIRS,n,2.0NRT,290.37,8.02,D
14.36291,100.72232,335.13,0.51,0.41,2024-08-09,0616,N,VIIRS,n,2.0NRT,293.98,3.98,D
14.3916,100.25675,330.73,0.54,0.42,2024-08-09,0616,N,VIIRS,n,2.0NRT,294.18,2.47,D
14.46422,99.91175,347.04,0.56,0.43,2024-08-09,0616,N,VIIRS,n,2.0NRT,295.03,6.28,D
14.58701,100.32629,339.5,0.53,0.42,2024-08-09,0616,N,VIIRS,n,2.0NRT,294.77,4.5,D
14.58916,100.328,341.25,0.53,0.42,2024-08-09,0616,N,VIIRS,n,2.0NRT,293.71,10.36,D
15.4629,104.67649,336.93,0.38,0.36,2024-08-09,0616,N,VIIRS,n,2.0NRT,298.12,2.93,D
14.78192,100.21139,339.5,0.53,0.42,2024-08-09,0616,N,VIIRS,n,2.0NRT,294.69,5.45,D
14.83917,100.26698,335.5,0.53,0.42,2024-08-09,0616,N,VIIRS,n,2.0NRT,294.29,3.42,D
15.1172,100.302,335.74,0.52,0.42,2024-08-09,0616,N,VIIRS,n,2.0NRT,293.11,3.05,D
15.1157,100.30424,334.8,0.52,0.42,2024-08-09,0616,N,VIIRS,n,2.0NRT,292.67,3.78,D
15.13099,100.16563,334.44,0.53,0.42,2024-08-09,0616,N,VIIRS,n,2.0NRT,292.77,4.23,D
15.15579,100.12549,335.48,0.53,0.42,2024-08-09,0616,N,VIIRS,n,2.0NRT,294.72,4.02,D
15.3369,100.1477,334.28,0.53,0.42,2024-08-09,0616,N,VIIRS,n,2.0NRT,295.71,3.25,D
15.67888,100.37495,330.59,0.51,0.41,2024-08-09,0616,N,VIIRS,n,2.0NRT,295.75,3.61,D
15.91681,100.15812,331.03,0.52,0.41,2024-08-09,0618,N,VIIRS,n,2.0NRT,293.23,3.26,D
15.94382,100.03061,330.97,0.53,0.42,2024-08-09,0618,N,VIIRS,n,2.0NRT,294.15,2.19,D
15.95358,100.01871,330.35,0.53,0.42,2024-08-09,0618,N,VIIRS,n,2.0NRT,294.5,2.84,D
16.01986,100.30906,338.06,0.51,0.41,2024-08-09,0618,N,VIIRS,n,2.0NRT,294.08,5.62,D
15.97261,99.92371,335.67,0.53,0.42,2024-08-09,0618,N,VIIRS,n,2.0NRT,293.14,5.48,D
16.00754,100.03402,347.52,0.52,0.42,2024-08-09,0618,N,VIIRS,n,2.0NRT,294.11,8.59,D
16.09749,99.81047,340.1,0.54,0.42,2024-08-09,0618,N,VIIRS,n,2.0NRT,295.62,6.55,D
16.34472,100.19153,335.02,0.51,0.41,2024-08-09,0618,N,VIIRS,n,2.0NRT,293.52,4.41,D
16.59325,100.19395,335.61,0.51,0.41,2024-08-09,0618,N,VIIRS,n,2.0NRT,293.9,5.96,D
16.66704,100.37412,331.66,0.49,0.41,2024-08-09,0618,N,VIIRS,n,2.0NRT,294.77,2.86,D
16.64052,100.17719,332,0.51,0.41,2024-08-09,0618,N,VIIRS,n,2.0NRT,294.1,5.21,D
16.68423,100.1837,332.03,0.5,0.41,2024-08-09,0618,N,VIIRS,n,2.0NRT,293.74,4.29,D
16.76564,100.09236,330.68,0.51,0.41,2024-08-09,0618,N,VIIRS,n,2.0NRT,294.72,3.34,D
16.76858,100.08691,332.51,0.51,0.41,2024-08-09,0618,N,VIIRS,n,2.0NRT,294.82,3.34,D
16.99702,99.9948,334.39,0.51,0.41,2024-08-09,0618,N,VIIRS,n,2.0NRT,294.36,4.24,D
17.02695,100.0335,331.63,0.51,0.41,2024-08-09,0618,N,VIIRS,n,2.0NRT,295.41,4,D
13.05668,101.0742,307.03,0.39,0.36,2024-08-09,1849,N,VIIRS,n,2.0NRT,292.19,0.96,N
14.5341,100.46074,309.89,0.39,0.36,2024-08-09,1849,N,VIIRS,n,2.0NRT,287.97,1.71,N
12.6789,101.15014,307.5,0.39,0.36,2024-08-09,1849,N,VIIRS,n,2.0NRT,290.69,2.06,N
13.83943,101.02055,330.85,0.33,0.55,2024-08-10,0557,N,VIIRS,n,2.0NRT,285.61,2.49,D
13.81237,100.28246,332.21,0.37,0.58,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.27,1.87,D
13.81767,100.28139,338.73,0.37,0.58,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.31,1.87,D
14.21513,100.44024,343.71,0.35,0.57,2024-08-10,0557,N,VIIRS,n,2.0NRT,288.8,2.82,D
14.00515,99.06124,328.74,0.44,0.62,2024-08-10,0557,N,VIIRS,n,2.0NRT,288.47,2.32,D
14.78253,100.18986,349.54,0.36,0.57,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.21,3.88,D
14.78189,100.18654,337.57,0.36,0.57,2024-08-10,0557,N,VIIRS,n,2.0NRT,287.95,3.88,D
15.01357,100.01887,330.7,0.36,0.58,2024-08-10,0557,N,VIIRS,n,2.0NRT,287.48,2.55,D
15.01156,100.00873,341.45,0.36,0.58,2024-08-10,0557,N,VIIRS,n,2.0NRT,290.17,10.53,D
15.09436,100.26361,331.3,0.35,0.57,2024-08-10,0557,N,VIIRS,n,2.0NRT,287.08,1.7,D
15.10908,100.17237,339.66,0.35,0.57,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.93,4.16,D
15.11429,100.1713,334.66,0.35,0.57,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.73,4.16,D
15.11401,100.17322,348.72,0.35,0.57,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.75,7.66,D
15.5396,102.25806,338.67,0.51,0.49,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.96,6.5,D
15.53872,102.25336,338.53,0.51,0.49,2024-08-10,0557,N,VIIRS,n,2.0NRT,290.82,4.68,D
15.73113,100.33521,340.23,0.33,0.56,2024-08-10,0557,N,VIIRS,n,2.0NRT,290.28,3.38,D
15.94267,100.3092,337.06,0.33,0.56,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.23,3.36,D
16.03204,100.16164,345.34,0.34,0.56,2024-08-10,0557,N,VIIRS,n,2.0NRT,290,3.31,D
16.15828,100.38322,329.99,0.33,0.55,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.99,3.6,D
16.20895,100.34724,337.28,0.33,0.55,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.71,2.77,D
16.33337,100.26955,329.8,0.33,0.55,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.99,1.57,D
16.52507,99.58762,331.49,0.36,0.58,2024-08-10,0557,N,VIIRS,n,2.0NRT,288.31,3.6,D
17.12162,99.95404,333.14,0.33,0.56,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.47,4.87,D
17.121,99.9509,343.68,0.33,0.56,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.62,3.25,D
17.09547,99.76713,334.57,0.34,0.56,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.28,2.49,D
17.12365,99.95016,342.24,0.33,0.56,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.25,2.57,D
17.09685,99.76689,331.75,0.34,0.56,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.36,1.99,D
17.36589,99.9434,332.36,0.33,0.55,2024-08-10,0557,N,VIIRS,n,2.0NRT,289.22,3.26,D
19.93293,99.36608,336.54,0.32,0.55,2024-08-10,0559,N,VIIRS,n,2.0NRT,290.68,4.6,D
7.08475,100.23046,343.07,0.4,0.6,2024-08-11,0718,N,VIIRS,n,2.0NRT,289.68,3.6,D
7.08865,100.22881,334.5,0.4,0.6,2024-08-11,0718,N,VIIRS,n,2.0NRT,289.1,3.14,D
7.88528,99.94627,332.07,0.39,0.59,2024-08-11,0718,N,VIIRS,n,2.0NRT,289.77,1.84,D
8.98932,99.39269,329.61,0.37,0.58,2024-08-11,0718,N,VIIRS,n,2.0NRT,291.63,1.62,D
10.78678,99.27935,335.47,0.39,0.59,2024-08-11,0718,N,VIIRS,n,2.0NRT,287.12,3.31,D
10.78686,99.28172,339.14,0.39,0.59,2024-08-11,0718,N,VIIRS,n,2.0NRT,286.74,3.29,D
12.39647,99.6188,339.48,0.43,0.62,2024-08-11,0720,N,VIIRS,n,2.0NRT,286.38,3.18,D
12.39853,99.61893,329.02,0.43,0.62,2024-08-11,0720,N,VIIRS,n,2.0NRT,286.14,5.19,D
13.56387,99.8028,333.57,0.39,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.66,2.15,D
13.93074,100.26336,342.8,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.36,7.17,D
14.07839,100.64285,337.44,0.42,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.68,3.22,D
14.0813,100.63845,332.21,0.42,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,294.43,6.8,D
14.11038,100.76943,337.96,0.42,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.06,5.01,D
14.27474,100.38157,339.49,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.9,4.73,D
14.24173,100.15075,337.47,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.91,4.21,D
14.25935,100.22498,345.7,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.39,6.4,D
14.24763,99.95166,331.57,0.4,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,294.58,1.65,D
14.28503,100.11358,334.96,0.4,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,294.92,5.13,D
14.28952,100.12057,349.1,0.4,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,295.62,10.5,D
14.29292,100.12005,330.61,0.4,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,294.72,2.41,D
14.29183,100.11255,342.72,0.4,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,294.88,4.36,D
14.3061,100.09125,338.85,0.4,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,294.28,3.35,D
14.33032,100.23354,333.12,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.94,1.96,D
14.3279,100.11838,351.37,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,295.52,8.78,D
14.34329,100.10455,341.33,0.4,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,294.4,3.28,D
14.39004,100.40712,331.49,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.19,1.87,D
14.36126,100.20556,330.95,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,294.33,1.71,D
14.39355,100.30909,338.24,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.27,3.89,D
14.41833,100.26266,335.44,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.21,2.53,D
14.31306,99.49504,334.17,0.39,0.36,2024-08-13,0642,N,VIIRS,n,2.0NRT,296.14,2.43,D
14.4481,100.22719,336.16,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.53,3.86,D
14.4511,100.22649,338.21,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.67,5.47,D
14.6481,101.0405,332.28,0.44,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.14,5.8,D
14.5064,100.00674,332.17,0.4,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,295.13,1.06,D
14.56295,100.17928,335.05,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.94,3.59,D
14.65463,100.60151,335.86,0.42,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.53,2.34,D
14.57212,99.40199,342.69,0.39,0.36,2024-08-13,0642,N,VIIRS,n,2.0NRT,295.15,8.98,D
14.57159,99.39835,355.02,0.39,0.36,2024-08-13,0642,N,VIIRS,l,2.0NRT,295.26,22.48,D
14.71687,100.3308,332.13,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.45,4.47,D
14.71633,100.32697,334.31,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,294.26,5.17,D
14.84971,100.50448,335.01,0.42,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.59,3.44,D
14.8417,100.20263,337.87,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,295.04,4.82,D
14.82648,100.0732,336.84,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.42,2.55,D
14.86091,100.23872,333.81,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.97,2.59,D
14.84988,100.16252,337.25,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,296.1,4.82,D
14.85617,100.1577,337.02,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,295.24,2.02,D
14.85959,100.15717,330.38,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,295.23,3.15,D
14.88945,100.19913,333.99,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.72,3.35,D
14.89429,100.15948,333.99,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,294.8,3.59,D
14.97351,100.27243,330.83,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.09,2.39,D
15.01591,100.01001,337.77,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,290.8,7.05,D
15.01537,100.00624,345.29,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,292.35,7.05,D
15.01877,100.00572,341.59,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,291.41,10.28,D
15.1651,100.85561,330.77,0.43,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,293.99,2.34,D
15.09852,100.36469,346.49,0.42,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,294.67,5.02,D
15.11746,100.31029,341.31,0.42,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,295.52,5.74,D
15.12327,100.12907,332.93,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,287.84,3.1,D
15.12218,100.12144,341.01,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,288.12,4.53,D
15.11238,100.05301,331.27,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,290.02,2.93,D
15.18279,100.05782,335.43,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,290.53,2.68,D
15.33723,100.11593,334.63,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,288.83,0.98,D
15.34394,100.1384,334.95,0.41,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,286.11,3.6,D
15.47135,100.78617,330.21,0.43,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,287.41,4.2,D
15.8682,100.35381,334.09,0.42,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,279.42,2.16,D
15.90866,100.14004,330.62,0.42,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,286.32,5.13,D
15.93245,100.20794,332.74,0.42,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,286.85,2.36,D
15.9359,100.20742,338.09,0.42,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,287.98,2.36,D
15.93824,100.1991,331.66,0.42,0.37,2024-08-13,0642,N,VIIRS,n,2.0NRT,288.72,4.13,D
16.05028,100.84209,336.6,0.44,0.39,2024-08-13,0642,N,VIIRS,n,2.0NRT,288.36,3.76,D
16.17956,100.63119,331.38,0.43,0.38,2024-08-13,0642,N,VIIRS,n,2.0NRT,283.52,3.46,D
14.64938,101.04051,312.15,0.46,0.47,2024-08-13,1913,N,VIIRS,n,2.0NRT,285.69,1.29,N
14.67607,100.84988,314.26,0.45,0.47,2024-08-13,1913,N,VIIRS,n,2.0NRT,286.84,1.39,N
14.63372,101.07625,314.63,0.46,0.47,2024-08-13,1913,N,VIIRS,n,2.0NRT,286.27,2.43,N
8.60763,98.9312,302.87,0.42,0.45,2024-08-13,1915,N,VIIRS,n,2.0NRT,287.8,0.5,N
8.54569,98.38433,304.88,0.39,0.44,2024-08-13,1915,N,VIIRS,n,2.0NRT,288.86,0.44,N
8.23534,98.34694,305.38,0.39,0.44,2024-08-13,1915,N,VIIRS,n,2.0NRT,289.88,0.68,N
6.45338,101.13013,302.19,0.32,0.55,2024-08-13,1915,N,VIIRS,n,2.0NRT,285.49,0.64,N
