latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
13.14388,101.39872,311.75,1.04,1.02,2024-11-09,0304,Terra,MODIS,59,6.1NRT,296.07,4.97,D
12.73641,101.59122,313.88,1.06,1.03,2024-11-09,0304,Terra,MODIS,62,6.1NRT,296.42,6.26,D
14.06749,101.83096,313.64,1.06,1.03,2024-11-09,0304,Terra,MODIS,62,6.1NRT,298.03,5.56,D
14.41348,99.58209,301.11,1.02,1.01,2024-11-09,0304,Terra,MODIS,30,6.1NRT,276.64,2.85,D
14.71771,103.07471,316.15,1.18,1.08,2024-11-09,0304,Terra,MODIS,69,6.1NRT,295.19,11.48,D
14.75892,103.05963,310.68,1.17,1.08,2024-11-09,0304,Terra,MODIS,57,6.1NRT,295.27,6.53,D
14.87883,103.28914,317.32,1.2,1.09,2024-11-09,0304,Terra,MODIS,70,6.1NRT,295.32,13.14,D
14.88053,103.27828,317.33,1.2,1.09,2024-11-09,0304,Terra,MODIS,70,6.1NRT,295.32,13.02,D
14.92202,103.01199,310.74,1.16,1.07,2024-11-09,0304,Terra,MODIS,52,6.1NRT,296.34,5.7,D
18.37366,103.15466,302.89,3.97,1.85,2024-11-09,1354,Terra,MODIS,52,6.1NRT,291.21,35.27,N
14.92511,103.01814,314,1.38,1.16,2024-11-10,0707,Aqua,MODIS,56,6.1NRT,298.74,8.29,D
14.87413,103.2702,313.48,1.33,1.14,2024-11-10,0707,Aqua,MODIS,58,6.1NRT,298.84,7.42,D
14.75724,103.0595,318.73,1.38,1.16,2024-11-10,0707,Aqua,MODIS,70,6.1NRT,298.67,16.24,D
14.5672,102.17747,316.09,1.6,1.24,2024-11-10,0707,Aqua,MODIS,66,6.1NRT,296.8,16.17,D
14.56964,102.19181,314.79,1.59,1.24,2024-11-10,0707,Aqua,MODIS,64,6.1NRT,297.15,13.39,D
14.60746,103.02731,312.88,1.39,1.17,2024-11-10,0707,Aqua,MODIS,46,6.1NRT,297.21,7.4,D
14.60997,103.03339,314.5,1.39,1.17,2024-11-10,0707,Aqua,MODIS,61,6.1NRT,297.06,9.87,D
14.46689,103.5536,311.31,1.29,1.13,2024-11-10,0707,Aqua,MODIS,45,6.1NRT,297.81,7.64,D
14.03386,101.30341,314.11,1.9,1.35,2024-11-10,0707,Aqua,MODIS,64,6.1NRT,294.96,17.45,D
14.03957,101.30742,311.4,1.9,1.35,2024-11-10,0707,Aqua,MODIS,55,6.1NRT,294.49,12.69,D
14.87607,103.28213,330.6,1.33,1.14,2024-11-10,0707,Aqua,MODIS,83,6.1NRT,298.93,34.2,D
18.44839,103.91601,311,1.1,1.05,2024-11-10,0707,Aqua,MODIS,26,6.1NRT,300.32,4.89,D
18.44997,103.92623,342.8,1.1,1.05,2024-11-10,0707,Aqua,MODIS,92,6.1NRT,301.78,49.24,D
18.43921,103.91759,317.16,1.1,1.05,2024-11-10,0707,Aqua,MODIS,71,6.1NRT,301.88,10.76,D
18.44078,103.92776,345.3,1.1,1.05,2024-11-10,0707,Aqua,MODIS,93,6.1NRT,303.92,54.68,D
17.72478,100.21541,312.01,1.95,1.36,2024-11-10,0707,Aqua,MODIS,45,6.1NRT,300.52,13.62,D
16.85436,102.61834,319.14,1.36,1.16,2024-11-10,0707,Aqua,MODIS,62,6.1NRT,300.96,16.16,D
16.70345,103.01031,316.41,1.29,1.13,2024-11-10,0707,Aqua,MODIS,67,6.1NRT,303.89,8.27,D
16.47512,102.50441,320.47,1.4,1.17,2024-11-10,0707,Aqua,MODIS,73,6.1NRT,300.38,19.46,D
15.70797,99.87351,310.27,2.27,1.46,2024-11-10,0707,Aqua,MODIS,53,6.1NRT,293.48,13.43,D
16.1149,102.74113,321.52,1.37,1.16,2024-11-10,0707,Aqua,MODIS,73,6.1NRT,302.88,17.23,D
15.59925,102.55,313.02,1.44,1.19,2024-11-10,0707,Aqua,MODIS,53,6.1NRT,299.92,8.6,D
15.60139,102.56299,314.13,1.44,1.19,2024-11-10,0707,Aqua,MODIS,58,6.1NRT,300.08,9.91,D
15.55111,102.51825,324.64,1.45,1.19,2024-11-10,0707,Aqua,MODIS,77,6.1NRT,300.15,26.93,D
15.2001,100.6666,315.73,2.02,1.38,2024-11-10,0707,Aqua,MODIS,66,6.1NRT,299,13.78,D
15.12987,100.62274,315.25,2.04,1.39,2024-11-10,0707,Aqua,MODIS,41,6.1NRT,299.03,12.89,D
15.18441,102.34677,314.21,1.51,1.21,2024-11-10,0707,Aqua,MODIS,46,6.1NRT,298.91,10.16,D
15.11777,102.43381,315.81,1.5,1.21,2024-11-10,0707,Aqua,MODIS,63,6.1NRT,300.28,12.36,D
15.12,102.44732,315.93,1.49,1.21,2024-11-10,0707,Aqua,MODIS,64,6.1NRT,300.92,11.96,D
14.92308,103.00576,325.78,1.38,1.16,2024-11-10,0707,Aqua,MODIS,79,6.1NRT,299.08,26.69,D
15.31766,103.31786,313.35,1.1,1.05,2024-11-11,0245,Terra,MODIS,59,6.1NRT,297.84,7.16,D
14.93435,100.1315,312.39,1.32,1.14,2024-11-11,0745,Aqua,MODIS,56,6.1NRT,297.69,7.22,D
15.08038,101.24905,319.37,1.58,1.24,2024-11-11,0745,Aqua,MODIS,63,6.1NRT,298.17,15.87,D
14.94187,100.79926,319.14,1.46,1.19,2024-11-11,0745,Aqua,MODIS,52,6.1NRT,301.65,13.39,D
17.10468,99.3819,314.07,1.26,1.12,2024-11-11,0748,Aqua,MODIS,63,6.1NRT,297.17,9.32,D
17.01457,98.54027,310.98,1.24,1.1,2024-11-12,0325,Terra,MODIS,60,6.1NRT,295.8,6.95,D
15.38803,100.58439,322.41,1.81,1.32,2024-11-12,0325,Terra,MODIS,77,6.1NRT,298.69,31.37,D
16.19775,103.11733,304.53,1.69,1.28,2024-11-12,1414,Terra,MODIS,60,6.1NRT,293.21,10.04,N
16.19859,103.12342,303.4,1.69,1.28,2024-11-12,1414,Terra,MODIS,55,6.1NRT,293.14,8.18,N
18.05948,104.18739,300.76,1.33,1.14,2024-11-12,1416,Terra,MODIS,33,6.1NRT,280.12,6.79,N
15.18363,102.80813,316.34,1.05,1.03,2024-11-13,0726,Aqua,MODIS,63,6.1NRT,298.31,7.93,D
14.08847,100.35402,316.27,1.05,1.02,2024-11-13,0726,Aqua,MODIS,65,6.1NRT,299.62,5.87,D
17.10116,100.22459,315.54,1.01,1.01,2024-11-13,0726,Aqua,MODIS,66,6.1NRT,301.25,5.9,D
17.01244,100.55695,314.48,1,1,2024-11-13,0726,Aqua,MODIS,33,6.1NRT,297.97,7.63,D
16.79418,99.96918,314.47,1.03,1.01,2024-11-13,0726,Aqua,MODIS,63,6.1NRT,300.66,5.12,D
16.68191,99.95509,312.5,1.03,1.02,2024-11-13,0726,Aqua,MODIS,57,6.1NRT,299.23,4,D
16.59131,100.27267,313.83,1.02,1.01,2024-11-13,0726,Aqua,MODIS,63,6.1NRT,299.76,5.22,D
16.882,103.16005,317.53,1.12,1.06,2024-11-13,0726,Aqua,MODIS,20,6.1NRT,302.01,8.78,D
16.19939,99.34,315.15,1.09,1.04,2024-11-13,0726,Aqua,MODIS,61,6.1NRT,299.16,6.7,D
16.13655,100.51574,319.72,1.01,1.01,2024-11-13,0726,Aqua,MODIS,72,6.1NRT,300.9,9.61,D
15.99882,100.57194,314.79,1.01,1.01,2024-11-13,0726,Aqua,MODIS,49,6.1NRT,300.63,5.48,D
15.63173,100.04121,314.57,1.04,1.02,2024-11-13,0726,Aqua,MODIS,64,6.1NRT,299.94,5.95,D
15.31296,99.76921,311.69,1.07,1.03,2024-11-13,0726,Aqua,MODIS,52,6.1NRT,297.81,4.32,D
15.44051,103.82068,318.52,1.17,1.08,2024-11-13,0726,Aqua,MODIS,67,6.1NRT,294.74,11.48,D
15.43911,103.81008,314.57,1.17,1.08,2024-11-13,0726,Aqua,MODIS,30,6.1NRT,296.13,6.94,D
14.95967,100.48658,324.68,1.02,1.01,2024-11-13,0726,Aqua,MODIS,67,6.1NRT,301.28,14.54,D
14.96106,100.49583,318.44,1.02,1.01,2024-11-13,0726,Aqua,MODIS,69,6.1NRT,300.49,7.64,D
15.38546,103.47913,317.54,1.12,1.06,2024-11-13,0726,Aqua,MODIS,59,6.1NRT,294.3,10.25,D
14.98015,100.75294,330.75,1.01,1.01,2024-11-13,0726,Aqua,MODIS,83,6.1NRT,305.05,21.33,D
19.6636,100.82268,316.22,1.01,1,2024-11-13,0728,Aqua,MODIS,41,6.1NRT,301.71,7.28,D
19.70329,100.26798,313.62,1,1,2024-11-13,0728,Aqua,MODIS,34,6.1NRT,298.89,5.63,D
18.31025,100.2211,315.51,1.01,1,2024-11-13,0728,Aqua,MODIS,60,6.1NRT,301.19,5.02,D
18.28248,100.21621,318.52,1.01,1,2024-11-13,0728,Aqua,MODIS,73,6.1NRT,301.92,6.88,D
18.08607,100.1377,330.35,1.01,1,2024-11-13,0728,Aqua,MODIS,84,6.1NRT,302.28,19.07,D
17.51188,100.12675,318.2,1.01,1.01,2024-11-13,0728,Aqua,MODIS,45,6.1NRT,301.82,6.17,D
17.49561,100.13895,320.75,1.01,1.01,2024-11-13,0728,Aqua,MODIS,67,6.1NRT,302.48,9.15,D
16.26322,104.6343,317.75,1.59,1.24,2024-11-14,0306,Terra,MODIS,69,6.1NRT,296.88,17.28,D
13.56745,99.75108,313.96,1,1,2024-11-14,0306,Terra,MODIS,64,6.1NRT,298.84,5.73,D
13.7723,102.43119,317.15,1.25,1.11,2024-11-14,0306,Terra,MODIS,50,6.1NRT,293.62,12.17,D
13.82603,102.29797,310.79,1.22,1.1,2024-11-14,0306,Terra,MODIS,33,6.1NRT,288.74,5.56,D
14.06891,101.83125,317.18,1.15,1.07,2024-11-14,0306,Terra,MODIS,49,6.1NRT,296.31,9.32,D
14.1017,101.90614,312.07,1.16,1.07,2024-11-14,0306,Terra,MODIS,18,6.1NRT,292.77,5.84,D
14.33789,100.78313,311.9,1.04,1.02,2024-11-14,0306,Terra,MODIS,57,6.1NRT,296.28,4.58,D
15.20422,99.40772,310.63,1,1,2024-11-14,0306,Terra,MODIS,55,6.1NRT,297.08,5.36,D
15.08559,100.41093,313.74,1.01,1.01,2024-11-14,0306,Terra,MODIS,60,6.1NRT,298.57,5.1,D
15.23983,100.37219,315.82,1.01,1,2024-11-14,0306,Terra,MODIS,60,6.1NRT,299.95,5.52,D
15.19244,101.05822,315.51,1.05,1.02,2024-11-14,0306,Terra,MODIS,64,6.1NRT,297.36,6.17,D
15.36934,100.42647,317.18,1.01,1.01,2024-11-14,0306,Terra,MODIS,67,6.1NRT,299.33,6.94,D
15.37161,100.668,319.72,1.02,1.01,2024-11-14,0306,Terra,MODIS,71,6.1NRT,299.81,8.49,D
15.39492,100.51137,315.8,1.01,1.01,2024-11-14,0306,Terra,MODIS,63,6.1NRT,299.06,5.47,D
15.19078,102.34996,312.86,1.18,1.08,2024-11-14,0306,Terra,MODIS,52,6.1NRT,290.13,7.14,D
15.44405,101.90235,317.78,1.12,1.05,2024-11-14,0306,Terra,MODIS,69,6.1NRT,296.69,9.05,D
15.84731,100.57485,317.24,1.01,1.01,2024-11-14,0306,Terra,MODIS,67,6.1NRT,298.89,6.87,D
15.97477,100.13647,310.91,1,1,2024-11-14,0306,Terra,MODIS,49,6.1NRT,297.8,4.19,D
6.75435,101.02462,310.33,1.28,1.12,2024-11-14,0308,Terra,MODIS,62,6.1NRT,290.83,7.92,D
14.41361,102.71624,313.13,1.35,1.15,2024-11-15,0709,Aqua,MODIS,54,6.1NRT,296.6,7.8,D
17.72091,100.12576,313.08,1.8,1.31,2024-11-15,0709,Aqua,MODIS,60,6.1NRT,299.04,11.8,D
17.65859,100.02349,315.29,1.83,1.33,2024-11-15,0709,Aqua,MODIS,31,6.1NRT,300.97,13.78,D
17.51478,100.07525,321.76,1.83,1.32,2024-11-15,0709,Aqua,MODIS,76,6.1NRT,301.66,23.9,D
17.51973,104.80145,313.66,1.02,1.01,2024-11-15,0709,Aqua,MODIS,35,6.1NRT,300.58,5.35,D
15.68365,100.44627,313.89,1.86,1.33,2024-11-15,0709,Aqua,MODIS,65,6.1NRT,293.09,12.58,D
15.1196,102.44364,317.64,1.37,1.16,2024-11-15,0709,Aqua,MODIS,60,6.1NRT,297.85,9.93,D
14.9944,102.49064,319.69,1.37,1.16,2024-11-15,0709,Aqua,MODIS,72,6.1NRT,299.32,13.53,D
18.27064,100.28555,317.32,1.71,1.28,2024-11-15,0709,Aqua,MODIS,67,6.1NRT,301.68,13.27,D
14.41571,102.72134,314.06,1.35,1.15,2024-11-15,0709,Aqua,MODIS,56,6.1NRT,296.73,9.2,D
14.89901,102.1026,315.65,1.46,1.19,2024-11-15,0709,Aqua,MODIS,65,6.1NRT,297.38,9.59,D
14.69334,102.47169,325.12,1.39,1.17,2024-11-15,0709,Aqua,MODIS,79,6.1NRT,297.98,26.06,D
14.69537,102.48409,321.29,1.39,1.17,2024-11-15,0709,Aqua,MODIS,75,6.1NRT,297.47,18.64,D
14.65443,102.61219,325.6,1.36,1.16,2024-11-15,0709,Aqua,MODIS,80,6.1NRT,297.62,26.12,D
17.05164,100.6959,301.91,1.09,1.04,2024-11-15,1437,Terra,MODIS,34,6.1NRT,291.21,3.52,N
17.05017,100.68607,312.58,1.09,1.04,2024-11-15,1437,Terra,MODIS,84,6.1NRT,291.35,11.47,N
16.17642,104.90589,316.52,1,1,2024-11-16,0249,Terra,MODIS,65,6.1NRT,295.22,9.9,D
8.79601,98.31877,310.78,1.02,1.01,2024-11-16,0748,Aqua,MODIS,57,6.1NRT,295.72,5.31,D
18.29767,100.22311,316.82,1.62,1.25,2024-11-16,0750,Aqua,MODIS,37,6.1NRT,298.96,11.55,D
18.29399,100.21535,316.6,1.62,1.25,2024-11-16,0750,Aqua,MODIS,68,6.1NRT,299.15,12.12,D
18.29584,100.23025,316.07,1.62,1.25,2024-11-16,0750,Aqua,MODIS,67,6.1NRT,298.78,11.16,D
17.30944,99.62444,317.56,1.43,1.18,2024-11-16,0750,Aqua,MODIS,57,6.1NRT,298.32,10.3,D
17.31294,99.63069,317.91,1.43,1.18,2024-11-16,0750,Aqua,MODIS,67,6.1NRT,298.01,11.56,D
16.77117,99.72269,317.52,1.42,1.18,2024-11-16,0750,Aqua,MODIS,69,6.1NRT,296.84,12.42,D
16.77287,99.71604,317.05,1.42,1.18,2024-11-16,0750,Aqua,MODIS,68,6.1NRT,297.13,11.87,D
16.37671,100.63246,312.57,1.63,1.26,2024-11-16,0750,Aqua,MODIS,41,6.1NRT,294.9,11.25,D
15.7376,100.39734,314.18,1.53,1.22,2024-11-16,0750,Aqua,MODIS,62,6.1NRT,294.19,9.77,D
14.81648,99.98593,315.05,1.39,1.17,2024-11-16,0750,Aqua,MODIS,61,6.1NRT,298.18,9.13,D
19.90881,99.95638,311.12,1.56,1.23,2024-11-17,0327,Terra,MODIS,68,6.1NRT,297,10.33,D
14.48001,100.67813,318.14,1,1,2024-11-18,0728,Aqua,MODIS,72,6.1NRT,300.93,9.03,D
13.72202,102.27291,315.56,1.03,1.02,2024-11-18,0728,Aqua,MODIS,61,6.1NRT,301.43,7.16,D
13.80307,102.19824,316.75,1.03,1.01,2024-11-18,0728,Aqua,MODIS,56,6.1NRT,300.34,8.05,D
14.30653,100.75462,312.38,1,1,2024-11-18,0728,Aqua,MODIS,63,6.1NRT,297.53,5.23,D
15.92596,100.15427,312.94,1.01,1,2024-11-18,0730,Aqua,MODIS,61,6.1NRT,299.96,4.79,D
18.07839,100.08109,319.21,1,1,2024-11-18,0730,Aqua,MODIS,46,6.1NRT,298.11,10.51,D
17.46557,99.7468,317.78,1.01,1,2024-11-18,0730,Aqua,MODIS,74,6.1NRT,298.72,8.6,D
16.89896,100.2853,316.34,1,1,2024-11-18,0730,Aqua,MODIS,69,6.1NRT,300.72,6.04,D
16.65466,100.39008,317.59,1,1,2024-11-18,0730,Aqua,MODIS,71,6.1NRT,300.52,8.89,D
16.62568,100.51232,313.21,1,1,2024-11-18,0730,Aqua,MODIS,63,6.1NRT,300.4,5.36,D
16.27248,99.99878,316.01,1.01,1,2024-11-18,0730,Aqua,MODIS,68,6.1NRT,300.51,6.5,D
15.26683,102.31248,318.18,1.06,1.03,2024-11-18,0730,Aqua,MODIS,69,6.1NRT,300.93,8.96,D
15.26816,102.32207,319.71,1.06,1.03,2024-11-18,0730,Aqua,MODIS,71,6.1NRT,301.53,10.46,D
14.91691,100.13959,320.14,1.02,1.01,2024-11-18,0730,Aqua,MODIS,74,6.1NRT,299.14,11.29,D
15.38725,103.44624,313.76,1.19,1.08,2024-11-18,0730,Aqua,MODIS,38,6.1NRT,297.57,7.82,D
14.93115,100.29666,315.17,1.01,1,2024-11-18,0730,Aqua,MODIS,66,6.1NRT,299.27,7.11,D
14.9325,100.30579,314.08,1.01,1,2024-11-18,0730,Aqua,MODIS,63,6.1NRT,298.91,6.18,D
16.18692,99.72906,321.16,1.02,1.01,2024-11-18,0730,Aqua,MODIS,75,6.1NRT,298.57,11.08,D
16.18832,99.73834,315.4,1.02,1.01,2024-11-18,0730,Aqua,MODIS,63,6.1NRT,298.69,5.65,D
16.15301,99.99568,311.59,1.01,1.01,2024-11-18,0730,Aqua,MODIS,57,6.1NRT,299.17,4.5,D
16.15581,100.13603,313.56,1.01,1,2024-11-18,0730,Aqua,MODIS,63,6.1NRT,299.17,5.59,D
15.92596,100.03227,314.17,1.01,1.01,2024-11-18,0730,Aqua,MODIS,64,6.1NRT,299.25,5.9,D
15.75013,99.77347,313.46,1.02,1.01,2024-11-18,0730,Aqua,MODIS,63,6.1NRT,298.94,4.93,D
15.72886,101.92054,321,1.04,1.02,2024-11-18,0730,Aqua,MODIS,74,6.1NRT,299.73,13.42,D
15.12263,100.40302,318.79,1.01,1,2024-11-18,0730,Aqua,MODIS,71,6.1NRT,297.25,9.71,D
17.41366,99.68152,314.9,1,1,2024-11-19,0308,Terra,MODIS,52,6.1NRT,299.03,4.74,D
15.1327,101.73673,311.17,1.22,1.1,2024-11-19,0310,Terra,MODIS,42,6.1NRT,297.06,5.72,D
15.40845,100.18636,312.49,1.04,1.02,2024-11-19,0310,Terra,MODIS,61,6.1NRT,298.48,5.48,D
15.32878,101.19671,312.56,1.14,1.06,2024-11-19,0310,Terra,MODIS,47,6.1NRT,297.25,5.89,D
15.33813,101.1982,314.22,1.14,1.06,2024-11-19,0310,Terra,MODIS,62,6.1NRT,297.14,7.73,D
15.41571,101.70099,313.62,1.21,1.09,2024-11-19,0310,Terra,MODIS,59,6.1NRT,296.81,8.48,D
15.4253,101.70258,314.95,1.21,1.09,2024-11-19,0310,Terra,MODIS,63,6.1NRT,296.66,9.7,D
15.44043,101.7951,319.85,1.22,1.1,2024-11-19,0310,Terra,MODIS,70,6.1NRT,297.31,14.9,D
15.45178,101.7857,322.28,1.22,1.1,2024-11-19,0310,Terra,MODIS,75,6.1NRT,297.41,18.05,D
16.14674,99.68913,311,1.01,1,2024-11-19,0310,Terra,MODIS,54,6.1NRT,297.76,4.47,D
12.72873,101.46887,309.93,1.27,1.12,2024-11-19,0310,Terra,MODIS,55,6.1NRT,295.03,6.9,D
15.30429,100.38787,321.86,1.06,1.03,2024-11-19,0310,Terra,MODIS,76,6.1NRT,300.28,12.65,D
13.24113,101.29046,322.45,1.22,1.1,2024-11-19,0310,Terra,MODIS,72,6.1NRT,299.79,17.44,D
13.69881,100.62133,319.68,1.12,1.05,2024-11-19,0310,Terra,MODIS,72,6.1NRT,299.52,8.05,D
13.7063,100.61857,321.01,1.12,1.05,2024-11-19,0310,Terra,MODIS,73,6.1NRT,299.48,9.47,D
13.66557,101.46844,316.92,1.24,1.1,2024-11-19,0310,Terra,MODIS,66,6.1NRT,297.84,11.93,D
13.88118,101.91891,314.69,1.31,1.13,2024-11-19,0310,Terra,MODIS,60,6.1NRT,298.69,8.63,D
14.08058,100.65103,322.98,1.11,1.05,2024-11-19,0310,Terra,MODIS,76,6.1NRT,297.31,14.04,D
14.08212,100.64105,317.13,1.11,1.05,2024-11-19,0310,Terra,MODIS,61,6.1NRT,296.74,7.2,D
14.02505,101.72376,318.32,1.26,1.12,2024-11-19,0310,Terra,MODIS,71,6.1NRT,298.22,13.51,D
14.02684,101.71243,318.08,1.26,1.12,2024-11-19,0310,Terra,MODIS,70,6.1NRT,298.7,12.99,D
14.12495,101.46568,311.6,1.22,1.1,2024-11-19,0310,Terra,MODIS,54,6.1NRT,297.71,5.6,D
14.07009,101.83119,314.92,1.28,1.12,2024-11-19,0310,Terra,MODIS,45,6.1NRT,299.36,7.73,D
14.33309,100.7033,312.44,1.11,1.05,2024-11-19,0310,Terra,MODIS,60,6.1NRT,298.62,5.66,D
14.43482,100.69096,313.48,1.11,1.05,2024-11-19,0310,Terra,MODIS,64,6.1NRT,297.79,7.08,D
14.7029,100.75169,314.01,1.11,1.05,2024-11-19,0310,Terra,MODIS,65,6.1NRT,297.47,7.4,D
12.88374,101.12434,310.37,1.21,1.09,2024-11-19,0310,Terra,MODIS,51,6.1NRT,292.56,4.75,D
9.98667,99.06632,310.8,1.05,1.02,2024-11-19,0312,Terra,MODIS,43,6.1NRT,296.79,5.42,D
19.37752,100.12035,316.92,1.54,1.22,2024-11-20,0711,Aqua,MODIS,71,6.1NRT,296.1,18.61,D
17.44218,100.11797,316.35,1.67,1.27,2024-11-20,0711,Aqua,MODIS,71,6.1NRT,297.78,13.88,D
16.97315,103.28073,318.01,1.1,1.04,2024-11-20,0711,Aqua,MODIS,70,6.1NRT,300.24,10.18,D
14.97136,100.98021,315.64,1.6,1.25,2024-11-20,0711,Aqua,MODIS,38,6.1NRT,297.65,13.84,D
17.19021,101.79286,317.76,1.3,1.13,2024-11-20,0711,Aqua,MODIS,69,6.1NRT,299.85,14.19,D
15.95936,100.45261,317.27,1.68,1.27,2024-11-20,0711,Aqua,MODIS,71,6.1NRT,299.72,15.79,D
15.33777,101.09438,313.24,1.55,1.23,2024-11-20,0711,Aqua,MODIS,57,6.1NRT,299.04,7.56,D
15.33242,101.19493,313.43,1.53,1.22,2024-11-20,0711,Aqua,MODIS,57,6.1NRT,299.05,8.72,D
16.17247,104.34689,307.23,1.26,1.12,2024-11-20,1921,Aqua,MODIS,71,6.1NRT,290.95,10.8,N
15.49936,102.20776,314.38,1.05,1.02,2024-11-21,0251,Terra,MODIS,63,6.1NRT,296.54,6.02,D
15.31024,104.04331,311.65,1.01,1,2024-11-21,0251,Terra,MODIS,36,6.1NRT,295.55,4.75,D
16.37055,103.09261,315.14,1.01,1.01,2024-11-21,0251,Terra,MODIS,65,6.1NRT,298.61,6.37,D
17.65752,102.39622,313.37,1.07,1.03,2024-11-21,0251,Terra,MODIS,64,6.1NRT,298.48,6.66,D
14.02044,100.48263,311.22,1.21,1.09,2024-11-21,0251,Terra,MODIS,59,6.1NRT,293.18,5.56,D
14.40039,102.87668,310.78,1,1,2024-11-21,0251,Terra,MODIS,60,6.1NRT,295.55,4.46,D
15.52833,102.39498,312.94,1.04,1.02,2024-11-21,0251,Terra,MODIS,59,6.1NRT,296.56,5.66,D
17.72643,100.22048,315.52,1.74,1.29,2024-11-21,0752,Aqua,MODIS,67,6.1NRT,298.81,17.18,D
17.55193,99.72968,312.68,1.59,1.24,2024-11-21,0752,Aqua,MODIS,41,6.1NRT,299.11,11.17,D
16.96591,100.07747,312.23,1.65,1.26,2024-11-21,0752,Aqua,MODIS,58,6.1NRT,296.98,8.94,D
13.6114,100.31411,303.65,1.32,1.14,2024-11-21,2001,Aqua,MODIS,56,6.1NRT,291.52,6.04,N
19.55675,99.32553,311.87,3.95,1.85,2024-11-22,0654,Aqua,MODIS,69,6.1NRT,290.31,71.56,D
13.88493,101.79824,302.54,1.74,1.29,2024-11-22,1422,Terra,MODIS,50,6.1NRT,284.12,10.3,N
17.40543,100.05514,313.81,1,1,2024-11-23,0733,Aqua,MODIS,66,6.1NRT,295.6,5.2,D
16.15704,100.05041,317.34,1,1,2024-11-23,0733,Aqua,MODIS,71,6.1NRT,296.71,8.56,D
16.35854,102.04961,314.23,1.1,1.05,2024-11-23,0733,Aqua,MODIS,46,6.1NRT,298.84,6.23,D
16.03897,100.50941,321.97,1,1,2024-11-23,0733,Aqua,MODIS,76,6.1NRT,295.2,11.93,D
15.94323,100.28243,318.63,1,1,2024-11-23,0733,Aqua,MODIS,72,6.1NRT,295.2,9.74,D
15.62818,100.53309,314.68,1,1,2024-11-23,0733,Aqua,MODIS,62,6.1NRT,295.35,5.86,D
15.16585,100.01827,316.89,1,1,2024-11-23,0733,Aqua,MODIS,69,6.1NRT,296.7,7.74,D
15.09191,100.0171,314.21,1,1,2024-11-23,0733,Aqua,MODIS,63,6.1NRT,296.38,5.58,D
15.38527,102.55196,313.97,1.14,1.06,2024-11-23,0733,Aqua,MODIS,60,6.1NRT,294.25,6.25,D
15.00339,100.04703,313.77,1,1,2024-11-23,0733,Aqua,MODIS,62,6.1NRT,295.41,5.24,D
14.85684,100.1844,317.27,1,1,2024-11-23,0733,Aqua,MODIS,69,6.1NRT,296.35,8.78,D
14.04458,99.25509,309.24,1.05,1.02,2024-11-23,0733,Aqua,MODIS,56,6.1NRT,289.12,4.44,D
13.55866,101.54763,312.96,1.02,1.01,2024-11-23,0733,Aqua,MODIS,61,6.1NRT,291.37,6.45,D
17.8092,102.23273,315.64,1.16,1.07,2024-11-23,0733,Aqua,MODIS,67,6.1NRT,295.05,10.79,D
17.4507,100.0573,316.75,1,1,2024-11-23,0733,Aqua,MODIS,36,6.1NRT,298.15,6.79,D
17.33395,99.3821,307.99,1.01,1,2024-11-23,0733,Aqua,MODIS,49,6.1NRT,291.14,4.48,D
17.18789,100.08905,317.74,1,1,2024-11-23,0733,Aqua,MODIS,63,6.1NRT,299.17,8.43,D
17.18921,100.0982,319.78,1,1,2024-11-23,0733,Aqua,MODIS,74,6.1NRT,298.86,9.97,D
17.10511,100.22124,315.5,1,1,2024-11-23,0733,Aqua,MODIS,67,6.1NRT,300.21,5.72,D
17.40629,102.37762,320.36,1.17,1.08,2024-11-23,0733,Aqua,MODIS,72,6.1NRT,298.65,13.5,D
16.8944,102.82321,317.37,1.22,1.1,2024-11-23,0733,Aqua,MODIS,67,6.1NRT,300,8.43,D
16.50766,100.41782,314.75,1,1,2024-11-23,0733,Aqua,MODIS,67,6.1NRT,298.35,5.91,D
20.28939,100.21557,313.91,1.03,1.01,2024-11-23,0735,Aqua,MODIS,66,6.1NRT,299.61,7.48,D
17.66127,100.23711,318.54,1.01,1,2024-11-23,0735,Aqua,MODIS,73,6.1NRT,299.03,9.01,D
17.63969,100.21227,316.21,1,1,2024-11-23,0735,Aqua,MODIS,46,6.1NRT,297.68,6.9,D
18.9629,100.69326,312.1,1.04,1.02,2024-11-23,0735,Aqua,MODIS,66,6.1NRT,296.7,8.13,D
18.96155,100.68353,309.37,1.04,1.02,2024-11-23,0735,Aqua,MODIS,60,6.1NRT,295.48,6.08,D
19.46888,100.15974,314.75,1.02,1.01,2024-11-23,0735,Aqua,MODIS,53,6.1NRT,300.02,6.07,D
17.675,100.12479,319.12,1,1,2024-11-23,0735,Aqua,MODIS,75,6.1NRT,298.83,9.99,D
19.87168,99.68044,309.67,1,1,2024-11-23,0735,Aqua,MODIS,61,6.1NRT,295.55,6.15,D
19.93125,99.7704,314.11,1.01,1,2024-11-23,0735,Aqua,MODIS,51,6.1NRT,298.02,7.18,D
19.95818,99.83305,313.17,1.01,1,2024-11-23,0735,Aqua,MODIS,33,6.1NRT,298.35,5.26,D
19.98919,99.40148,307.65,1,1,2024-11-23,0735,Aqua,MODIS,56,6.1NRT,296.2,4.22,D
